Chromosome	Gene name	TSS
X	GLRA4	103728624
X	GLRA4	103728203
X	GLRA4	103728655
X	GLRA4	103722211
X	GLRA4	103728152
X	AC234782.2	103776280
X	AC234782.2	103919047
X	AC234782.2	103832213
X	AC234782.2	103832233
X	AC234782.2	103775977
X	AC234782.2	103776347
X	AC234782.2	103764997
X	AC234782.2	103768615
X	AC234782.2	103795969
X	AC234782.2	103832227
X	AC234782.2	103832247
X	AC234782.2	103832257
X	AC234782.2	103832244
X	AC234782.2	103796809
X	TMEM31	103710909
X	PLP1	103773718
X	PLP1	103774385
X	PLP1	103775472
X	PLP1	103775545
X	PLP1	103776506
X	PLP1	103776511
X	PLP1	103776618
X	PLP1	103776840
X	PLP1	103776850
X	PLP1	103776874
X	PLP1	103776917
X	PLP1	103776918
X	PLP1	103779965
X	PLP1	103781153
X	PLP1	103786035
X	PLP1	103786061
X	PLP1	103786063
X	PLP1	103787509
X	PLP1	103787799
X	PLP1	103788907
X	RAB9B	103832257
X	TMSB15B-AS1	103919193
X	TMSB15B-AS1	103919088
X	TMSB15B-AS1	103919037
X	TMSB15B-AS1	103918194
X	TMSB15B-AS1	103919539
X	TMSB15B-AS1	103919548
X	TMSB15B-AS1	103919541
X	TMSB15B-AS1	103919479
X	RNA5SP511	103850911
X	H2BP9	103904754
X	AC234782.1	103909126
X	ELF2P1	103911352
X	TMSB15B	103918896
X	TMSB15B	103919187
X	TMSB15B	103962627
X	TMSB15B	103962641
X	TMSB15B	103962669
X	TMSB15B	103962675
X	SLC25A53P1	103928099
X	DPPA3P1	103962279
X	H2BW1	104013687
X	H2BW1	104013660
X	H2BW2	104039949
X	H2BW2	104039956
X	H2BW2	104040283
X	H2BW3P	104063037
X	TMSB15B	104076194
X	TMSB15B	104076212
X	SLC25A53	104157009
X	SLC25A53	104156988
X	ZCCHC18	104112131
X	ZCCHC18	104112511
X	ZCCHC18	104112523
X	ZCCHC18	104112544
X	ZCCHC18	104112887
X	ZCCHC18	104112889
X	FAM199X	104166453
X	FAM199X	104186118
X	ESX1	104254933
X	IL1RAPL2	104566199
X	IL1RAPL2	105740649
X	IL1RAPL2	105717366
X	PHBP10	104647999
X	RPL18AP14	104803915
X	TEX13A	105220694
X	TEX13A	105220693
X	KCTD9P2	105405647
X	RNU6-207P	105676177
X	NRK	105822539
X	NRK	105822553
X	NRK	105822581
X	NRK	105948438
X	SERPINA7	106037394
X	SERPINA7	106038727
X	SERPINA7	106035280
X	CTDSPL2P2	106070481
X	PWWP3B	106168305
X	PWWP3B	106201736
X	CSGALNACT2P2	106327534
X	Y_RNA	106426568
X	NAP1L4P2	106467440
X	SERPINA7P1	106563404
X	AL590808.1	106566021
X	RADX	106611978
X	RADX	106611975
X	RADX	106612657
X	RADX	106639294
X	RADX	106640455
X	RADX	106611930
X	MIR548AN	106639814
X	RNF128	106693794
X	RNF128	106693838
X	RNF128	106726701
X	TBC1D8B	106802673
X	TBC1D8B	106802689
X	TBC1D8B	106802705
X	TBC1D8B	106802813
X	TBC1D8B	106818397
X	TBC1D8B	106853512
X	TBC1D8B	106865546
X	MORC4	106993340
X	MORC4	107000212
X	MORC4	107000078
X	MORC4	106942584
X	RIPPLY1	106903341
X	RIPPLY1	106903335
X	CLDN2	106900164
X	CLDN2	106920402
X	CLDN2	106918360
X	EEF1A1P40	107032248
X	RBM41	107118800
X	RBM41	107118823
X	RBM41	107069277
X	RBM41	107118804
X	RBM41	107116766
X	RBM41	107115454
X	RBM41	107116768
X	NUP62CL	107206433
X	NUP62CL	107154234
X	GTF3C6P2	107131659
X	Y_RNA	107202577
X	DNAAF6	107206611
X	DNAAF6	107206676
X	DNAAF6	107207148
X	DNAAF6	107206632
X	MYCLP1	107272582
X	DNAJA1P3	107352843
X	KRT18P49	107428630
X	FRMPD3-AS1	107545821
X	FRMPD3	107522450
X	FRMPD3	107526646
X	FRMPD3	107544583
X	PRPS1	107628428
X	PRPS1	107628485
X	PRPS1	107628490
X	PRPS1	107628510
X	PRPS1	107628516
X	PRPS1	107628530
X	PRPS1	107628535
X	PRPS1	107628544
X	PRPS1	107628611
X	PRPS1	107628629
X	PRPS1	107639295
X	PRPS1	107642366
X	PRPS1	107645177
X	PRPS1	107647606
X	PRPS1	107649940
X	TSC22D3	107716545
X	TSC22D3	107717135
X	TSC22D3	107775985
X	TSC22D3	107775787
X	TSC22D3	107775988
X	TSC22D3	107722272
X	TSC22D3	107777067
X	TSC22D3	107777078
X	TSC22D3	107716401
X	TSC22D3	107717062
X	TSC22D3	107777342
X	TSC22D3	107777055
X	TSC22D3	107776714
X	TSC22D3	107776115
X	TSC22D3	107776258
X	TSC22D3	107777337
X	TSC22D3	107777329
X	NCBP2L	107774899
X	NCBP2L	107777733
X	MID2	107825755
X	MID2	107825866
X	MID2	107826414
X	MID2	107917502
X	AL109946.1	107936122
X	AL109946.1	107936040
X	AL109946.1	107936230
X	AL109946.1	107935980
X	Y_RNA	107901246
X	TMEM230P1	107939642
X	NLRP3P1	107974078
X	TEX13B	107982370
X	VSIG1	108045065
X	VSIG1	108064739
X	VSIG1	108072796
X	VSIG1	108044970
X	PSMD10	108091542
X	PSMD10	108091520
X	PSMD10	108091538
X	PSMD10	108091549
X	ATG4A	108091778
X	ATG4A	108091668
X	ATG4A	108091769
X	ATG4A	108091784
X	ATG4A	108091810
X	ATG4A	108126077
X	ATG4A	108150032
X	ATG4A	108150068
X	COL4A6	108438422
X	COL4A6	108439472
X	COL4A6	108163598
X	COL4A6	108438430
X	COL4A6	108439497
X	AL034369.1	108383398
X	COL4A5	108439844
X	COL4A5	108439838
X	COL4A5	108439924
X	COL4A5	108439926
X	COL4A5	108439942
X	COL4A5	108582492
X	COL4A5	108622676
X	COL4A5	108670035
X	COL4A5	108674452
X	COL4A5	108681877
X	COL4A5	108692822
X	COL4A5	108693615
X	Y_RNA	108677057
X	IRS4	108736563
X	IRS4	108736409
X	AL035425.1	108736011
X	AL035425.1	108736091
X	AL035425.1	108736481
X	AL035425.1	108736485
X	AL035425.1	108736513
X	RNU6-309P	108826764
X	AL928646.1	109054542
X	GAPDHP77	109341813
X	GUCY2F	109482086
X	NXT2	109535781
X	NXT2	109536664
X	NXT2	109536844
X	NXT2	109537118
X	MFN1P1	109568478
X	KCNE5	109625172
X	ACSL4	109634686
X	ACSL4	109659513
X	ACSL4	109733257
X	ACSL4	109733403
X	ACSL4	109733269
X	ACSL4	109733220
X	ACSL4	109733325
X	ACSL4	109733198
X	ACSL4	109669109
X	ACSL4	109692147
X	ACSL4	109733231
X	ACSL4	109733275
X	ACSL4	109733392
X	AL118496.1	109636834
X	Y_RNA	109744749
X	RPS5P7	109853312
X	TMEM164	110002631
X	TMEM164	110002635
X	TMEM164	110002687
X	TMEM164	110003095
X	TMEM164	110003114
X	TMEM164	110003115
X	TMEM164	110065101
X	TMEM164	110144855
X	MIR652	110055329
X	MIR3978	110082118
X	AMMECR1	110318085
X	AMMECR1	110318084
X	AMMECR1	110440233
X	AMMECR1	110440318
X	AMMECR1	110317771
X	AMMECR1	110317756
X	SNORD96B	110225063
X	AMMECR1-IT1	110307221
X	GNG5P2	110346909
X	RTL9	110358816
X	RTL9	110419057
X	RTL9	110450565
X	AC000113.1	110472692
X	TDGF1P3	110520312
X	TDGF1P3	110521130
X	M6PRP1	110636841
X	CHRDL1	110795765
X	CHRDL1	110795817
X	CHRDL1	110795819
X	PAK3	110944285
X	PAK3	111096191
X	PAK3	111096325
X	PAK3	111096360
X	PAK3	111097387
X	PAK3	111123076
X	PAK3	111123077
X	PAK3	111142143
X	FCF1P4	111169221
X	GLUD1P9	111231061
X	CAPN6	111270483
X	DCX	111410420
X	DCX	111411146
X	DCX	111412192
X	DCX	111412272
X	DCX	111412181
X	DCX	111412187
X	DCX	111412429
X	DCX	111410949
X	DCX	111410582
X	DCX	111411807
X	RNU6-496P	111421608
X	HMGB1P12	111434427
X	SERTM2	111511662
X	SERTM2	111511780
X	AL589880.1	111618808
X	EIF4BP7	111621489
X	RPL18AP15	111624726
X	ALG13	111665811
X	ALG13	111681118
X	ALG13	111681170
X	ALG13	111681176
X	ALG13	111681179
X	ALG13	111681189
X	ALG13	111681192
X	ALG13	111681194
X	ALG13	111681195
X	ALG13	111681198
X	ALG13	111681204
X	ALG13	111681207
X	ALG13	111681216
X	ALG13	111681234
X	ALG13	111681267
X	ALG13	111681657
X	ALG13	111681663
X	ALG13	111681813
X	ALG13	111688727
X	ALG13	111713242
X	ALG13	111717879
X	ALG13	111718219
X	ALG13	111727419
X	ALG13	111727643
X	ALG13	111730536
X	ALG13	111734377
X	ALG13	111736835
X	ALG13	111736847
X	ALG13	111737027
X	ALG13	111744846
X	ALG13	111752746
X	ALG13	111757278
X	ALG13	111759812
X	RNA5SP512	111669948
X	ALG13-AS1	111711101
X	TRPC5	112082776
X	TRPC5OS	111876051
X	TRPC5OS	111876181
X	TRPC5OS	111881897
X	AC005191.1	111930735
X	DPRXP7	112320417
X	CCDC121P1	112381392
X	RTL4	112454500
X	LHFPL1	112679938
X	LHFPL1	112680054
X	Y_RNA	112661657
X	HMGB3P30	112689915
X	AMOT	112840815
X	AMOT	112840889
X	AMOT	112822536
X	AMOT	112822584
X	AMOT	112840683
X	MIR4329	112780788
X	RN7SL266P	112855874
X	AC002072.1	112880563
X	RNU6-1015P	112919132
X	AL023877.1	113157873
X	AL031183.1	113347413
X	PPIHP2	113522482
X	XACT	113991976
X	XACT	114059121
X	XACT	114059289
X	QTRT1P1	113882590
X	U3	113944399
X	RNU1-57P	113949917
X	RN7SL93P	113976633
X	SNORD30	114017033
X	AC236668.1	114040388
X	AC236668.1	114040460
X	AL953862.1	114389155
X	TNPO3P1	114389135
X	SSU72P1	114390674
X	HTR2C	114584078
X	HTR2C	114584086
X	HTR2C	114584082
X	RPL36AP53	114589620
X	SNORA35	114630797
X	MIR764	114639435
X	MIR1912	114651544
X	MIR1264	114652655
X	MIR1298	114715233
X	MIR1911	114763184
X	HSPA8P7	114776775
X	MIR448	114823454
X	AL355812.1	114900574
X	IL13RA2	115018973
X	IL13RA2	115019977
X	IL13RA2	115017616
X	RNU6-648P	115032427
X	AL121878.1	115064794
X	YAP1P2	115069237
X	LRCH2	115234096
X	LRCH2	115234072
X	SNORA35B	115126444
X	Y_RNA	115139123
X	RBMXL3	115189410
X	RPL36P18	115198432
X	LUZP4	115289727
X	LUZP4	115289715
X	TUBAP6	115425600
X	AC239600.1	115455194
X	PLS3-AS1	115562731
X	PLS3-AS1	115562707
X	AL589842.1	115545637
X	PLS3	115561174
X	PLS3	115561228
X	PLS3	115593553
X	PLS3	115593608
X	PLS3	115610243
X	PLS3	115639718
X	PLS3	115640304
X	PLS3	115561182
X	PLS3	115622060
X	PHF5FP	115659713
X	ASS1P5	115664895
X	DANT2	115969089
X	DANT2	115969130
X	DANT2	115708900
X	DANT2	115969022
X	EEF1GP5	115702811
X	SUMO2P21	115719229
X	DANT1	115840964
X	DANT1	115841010
X	RN7SL712P	115992773
X	AKR1B1P8	116043483
X	API5P1	116108430
X	AGTR2	116170744
X	AGTR2	116170747
X	AGTR2	116171813
X	RNU6-154P	116400953
X	SLC6A14	116436606
X	SLC6A14	116454977
X	CT83	116462976
X	SLC6A14P1	116680303
X	SLC6A14P2	116688870
X	BX119904.1	116694188
X	PRPF4BP1	116748877
X	RNU6-1323P	116850945
X	SETP8	116963049
X	AC005002.1	117397938
X	TCERG1P1	117399452
X	AC006963.1	117895683
X	KLHL13	118116798
X	KLHL13	117947942
X	KLHL13	117973579
X	KLHL13	117973738
X	KLHL13	117985320
X	KLHL13	118028495
X	KLHL13	118116865
X	KLHL13	118117340
X	Y_RNA	117914345
X	TUBB4BP3	118128748
X	RPL12P43	118146063
X	AL391358.1	118278159
X	WDR44	118346106
X	WDR44	118346143
X	WDR44	118346199
X	WDR44	118392748
X	WDR44	118346073
X	MIR1277	118386394
X	DOCK11	118495898
X	DOCK11	118495815
X	DOCK11	118546111
X	DOCK11	118683103
X	Y_RNA	118569515
X	RBBP8P1	118634218
X	IL13RA1	118727133
X	IL13RA1	118727606
X	IL13RA1	118727602
X	IL13RA1	118749703
X	AL391280.1	118738055
X	TMEM30BP1	118769796
X	ZCCHC12	118823824
X	LINC01285	118839554
X	LINC01285	118839539
X	LINC01285	118839590
X	LINC01285	118839631
X	LINC01285	118839716
X	LINC01285	118839550
X	LINC01285	118839575
X	LINC01285	118839576
X	LINC01285	118839638
X	LINC01285	118839750
X	LINC01285	118841813
X	LINC01285	118845698
X	AKR7A2P2	118879185
X	COBLP1	118938153
X	LONRF3	118974618
X	LONRF3	118975362
X	LONRF3	118976332
X	LONRF3	118974614
X	AL772284.1	119073226
X	KIAA1210	119150579
X	ARL5AP1	119186829
X	HNRNPA1P28	119220782
X	NUDT19P6	119223245
X	PGRMC1	119236285
X	PGRMC1	119236245
X	AKAP17BP	119257667
X	AC004835.1	119291529
X	AC004973.1	119393595
X	MRPS17P9	119379712
X	SLC25A43	119399336
X	SLC25A43	119399380
X	SLC25A43	119399409
X	SLC25A43	119406556
X	AC004000.1	119422917
X	RNU1-67P	119423742
X	RN7SL118P	119434519
X	RNY3P16	119456558
X	SLC25A5-AS1	119468262
X	SLC25A5-AS1	119469095
X	SLC25A5-AS1	119469098
X	SLC25A5-AS1	119469092
X	SLC25A5-AS1	119469128
X	SLC25A5-AS1	119468296
X	SLC25A5	119468444
X	SLC25A5	119468422
X	SLC25A5	119469277
X	SLC25A5	119470262
X	CXorf56	119565373
X	CXorf56	119565408
X	CXorf56	119565409
X	CXorf56	119542767
X	UBE2A	119574536
X	UBE2A	119574546
X	UBE2A	119574549
X	UBE2A	119574563
X	UBE2A	119574571
X	UBE2A	119574578
X	UBE2A	119574748
X	UBE2A	119580335
X	UBE2A	119582368
X	NKRF	119593150
X	NKRF	119606443
X	NKRF	119605883
X	NKRF	119591309
X	SEPTIN6	119693370
X	SEPTIN6	119633424
X	SEPTIN6	119693168
X	SEPTIN6	119633502
X	MIR766	119646848
X	AC005052.1	119693568
X	SOWAHD	119758588
X	RPL39	119787456
X	RPL39	119791630
X	RPL39	119791595
X	SNORA69	119787484
X	AC005052.2	119791971
X	UPF3B	119837932
X	UPF3B	119852963
X	UPF3B	119852998
X	UPF3B	119845254
X	RNF113A	119871733
X	NDUFA1	119871832
X	AKAP14	119895837
X	AKAP14	119895893
X	AKAP14	119896193
X	AKAP14	119919784
X	NKAP	119943751
X	NKAP	119922840
X	NKAP	119938077
X	NKAP	119943604
X	NKAP	119932752
X	RHOXF1P3	119942834
X	RHOXF1P3	119990930
X	RHOXF1P3	119991051
X	RHOXF1P1	120015544
X	RHOXF1P1	120025138
X	RHOXF1P1	120015407
X	RHOXF1P2	120000088
X	RHOXF1-AS1	120036236
X	RHOXF1-AS1	120120550
X	RHOXF1-AS1	120120552
X	RHOXF1-AS1	120143720
X	RHOXF2B	120077690
X	RHOXF1	120115913
X	LINC01402	120119700
X	NKAPP1	120244888
X	NKAPP1	120245267
X	NKAPP1	120245061
X	NKAPP1	120245233
X	NKAPP1	120245211
X	NKAPP1	120245125
X	RHOXF2	120158613
X	SFR1P1	120202748
X	EEF1A1P30	120212680
X	ZBTB33	120250752
X	ZBTB33	120250812
X	TMEM255A	120311433
X	TMEM255A	120311461
X	TMEM255A	120285991
X	TMEM255A	120311556
X	TMEM255A	120311402
X	TMEM255A	120311536
X	AL512286.1	120273127
X	ATP1B4	120362085
X	ATP1B4	120362089
X	ATP1B4	120362112
X	LAMP2	120469296
X	LAMP2	120469365
X	LAMP2	120449068
X	LAMP2	120469306
X	RNU7-37P	120503096
X	CUL4B	120575829
X	CUL4B	120558039
X	CUL4B	120560962
X	CUL4B	120561453
X	CUL4B	120576825
X	CUL4B	120559915
X	CUL4B	120559978
X	CUL4B	120561079
X	CUL4B	120561431
X	CUL4B	120561545
X	CUL4B	120560552
X	CUL4B	120560953
X	CUL4B	120555582
X	CUL4B	120560776
X	CUL4B	120560964
X	CUL4B	120539588
X	CUL4B	120536210
X	CUL4B	120539402
X	CUL4B	120603930
X	CUL4B	120535688
X	CUL4B	120560625
X	CUL4B	120548555
X	CUL4B	120531297
X	CUL4B	120560904
X	CUL4B	120538402
X	CUL4B	120535561
X	CUL4B	120546672
X	CUL4B	120560305
X	CUL4B	120575524
X	CUL4B	120575510
X	CUL4B	120604074
X	MCTS1	120594010
X	MCTS1	120594081
X	MCTS1	120604101
X	MCTS1	120604321
X	MCTS1	120605404
X	MCTS1	120610887
X	C1GALT1C1	120630054
X	C1GALT1C1	120629995
X	H3P46	120709392
X	GLRX5P1	120733094
X	PA2G4P1	120869807
X	CT47B1	120875929
X	AC008162.1	120876552
X	AC008162.2	120878924
X	CT47A12	120932301
X	AL670379.6	120932901
X	CT47A11	120937158
X	AL670379.4	120937762
X	CT47A10	120942023
X	AL670379.10	120942623
X	CT47A9	120946883
X	AL670379.9	120947483
X	CT47A8	120951744
X	AL670379.2	120952344
X	CT47A7	120956600
X	AL670379.12	120957227
X	CT47A6	120961487
X	AL670379.11	120962087
X	CT47A5	120966348
X	AL670379.7	120966948
X	CT47A4	120971208
X	AL670379.8	120971808
X	CT47A3	120976068
X	AL670379.5	120976668
X	CT47A2	120980928
X	AL670379.3	120981529
X	CT47A1	120985788
X	AL670379.1	120986388
X	CBLL1P1	121026563
X	GLUD2	121047610
X	AC006144.1	121065882
X	AC002377.1	121093392
X	HSPA8P1	121205014
X	MIR3672	121370972
X	TPT1P13	121864196
X	AL359851.1	121871869
X	UBE2V1P16	122011612
X	AL357562.1	122242008
X	AL513487.1	122422006
X	RPL3P12	122538253
X	U3	122840426
X	MRRFP1	123117781
X	GRIA3	123184153
X	GRIA3	123184299
X	GRIA3	123184483
X	GRIA3	123184278
X	GRIA3	123184560
X	GRIA3	123354909
X	GRIA3	123482723
X	GRIA3	123184371
X	H3P47	123514473
X	AL030996.1	123558350
X	TUBB4AP1	123561642
X	THOC2	123621159
X	THOC2	123622845
X	THOC2	123614153
X	THOC2	123620205
X	THOC2	123621579
X	THOC2	123613554
X	THOC2	123620948
X	THOC2	123733056
X	THOC2	123697687
X	THOC2	123620670
X	THOC2	123620178
X	THOC2	123621181
X	THOC2	123623042
X	THOC2	123626636
X	THOC2	123623625
X	THOC2	123624609
X	THOC2	123733037
X	THOC2	123712904
X	THOC2	123733052
X	THOC2	123623328
X	FERP1	123603139
X	MEMO1P4	123765301
X	RNU7-69P	123772139
X	CHCHD2P1	123785009
X	RN7SL190P	123811587
X	Y_RNA	123857163
X	XIAP	123859724
X	XIAP	123859764
X	XIAP	123859827
X	XIAP	123859877
X	XIAP	123859878
X	XIAP	123860053
X	XIAP	123860195
X	XIAP	123860272
X	XIAP	123860454
X	XIAP	123912760
X	XIAP	123859812
X	XIAP-AS1	123873932
X	RNU6-122P	123874459
X	PARD6BP1	123879296
X	AL121601.1	123961341
X	STAG2	123960212
X	STAG2	123960519
X	STAG2	123960560
X	STAG2	123960695
X	STAG2	123960864
X	STAG2	123961314
X	STAG2	123961318
X	STAG2	123961718
X	STAG2	123961706
X	STAG2	123961739
X	STAG2	123961775
X	STAG2	123961823
X	STAG2	123962033
X	STAG2	123962094
X	STAG2	123963170
X	STAG2	124093913
X	ZIK1P1	124174459
X	AL391241.1	124197743
X	HSPA8P20	124205806
X	SH2D1A	124227868
X	SH2D1A	124346563
X	SH2D1A	124346391
X	SH2D1A	124346525
X	SH2D1A	124346589
X	TEX13D	124246249
X	TEX13D	124332660
X	NPM1P34	124280530
X	AL022718.1	124326258
X	TENM1	124963817
X	TENM1	124497143
X	RPS26P57	124688838
X	AL008707.1	125204338
X	TEX13C	125320120
X	FBLIM1P1	125328021
X	AL645820.1	126006118
X	AL445072.1	126109762
X	DCAF12L2	126166289
X	MTCO1P53	126471705
X	MTND4LP1	126472728
X	MTND4P24	126472885
X	Z69908.1	126503155
X	DCAF12L1	126552814
X	MTCYBP38	126729104
X	PRR32	126819729
X	PNPLA10P	127390342
X	Z82209.1	127392760
X	AL662814.1	127623530
X	AL591643.1	127662530
X	Z75741.2	127730858
X	Z75741.1	127796124
X	AL008633.1	128607038
X	AL008633.1	129128407
X	AL008633.1	128769944
X	AL008633.1	129326707
X	ACTRT1	128052398
X	Z74696.1	128098529
X	BTG3P1	128122734
X	ACTRT1P1	128128212
X	RPL7AP72	128313281
X	RUVBL2P1	128440929
X	KRT18P44	128714506
X	RPL32P35	128838834
X	TJAP1P1	129043183
X	RPS26P56	129408382
X	RNA5SP513	129436647
X	SMARCA1	129523464
X	SMARCA1	129523500
X	SMARCA1	129523485
X	SMARCA1	129523490
X	SMARCA1	129523246
X	AL138745.1	129518576
X	OCRL	129539849
X	OCRL	129540259
X	OCRL	129540275
X	OCRL	129540748
X	OCRL	129557861
X	OCRL	129561244
X	OCRL	129589589
X	APLN	129654956
X	AL022162.1	129678348
X	XPNPEP2	129738949
X	XPNPEP2	129738974
X	XPNPEP2	129738979
X	SASH3	129779949
X	SASH3	129779979
X	AL023653.1	129794994
X	Metazoa_SRP	129796783
X	ZDHHC9	129843886
X	ZDHHC9	129843460
X	ZDHHC9	129841824
X	ZDHHC9	129843909
X	ZDHHC9	129823788
X	AL034405.1	129957528
X	AL034405.1	129933801
X	AL034405.1	129933751
X	SALL4P2	129871309
X	UTP14A	129906121
X	UTP14A	129906164
X	UTP14A	129913344
X	UTP14A	129920713
X	BCORL1	129981107
X	BCORL1	129981163
X	BCORL1	129982610
X	BCORL1	129982635
X	BCORL1	130014467
X	ELF4	130110497
X	ELF4	130110716
X	ELF4	130081432
X	ELF4	130110361
X	AIFM1	130165727
X	AIFM1	130165879
X	AIFM1	130149518
X	AIFM1	130165841
X	AIFM1	130138040
X	AIFM1	130165664
X	AIFM1	130165680
X	AIFM1	130165738
X	AIFM1	130165745
X	AIFM1	130165746
X	AIFM1	130165693
X	AIFM1	130165712
X	AIFM1	130165656
X	AIFM1	130165690
X	AIFM1	130165830
X	AIFM1	130133429
X	AIFM1	130158526
X	AIFM1	130165825
X	AIFM1	130132733
X	AIFM1	130156634
X	AIFM1	130165713
X	AIFM1	130165669
X	AIFM1	130137140
X	AIFM1	130156501
X	AIFM1	130138034
X	AIFM1	130149533
X	AIFM1	130165697
X	AIFM1	130165759
X	AL139234.1	130165954
X	RAB33A	130171962
X	ZNF280C	130268899
X	ZNF280C	130268883
X	RNU6-1130P	130310178
X	AL035423.1	130330857
X	SLC25A14	130339900
X	SLC25A14	130339910
X	SLC25A14	130339911
X	SLC25A14	130339913
X	SLC25A14	130340052
X	SLC25A14	130340134
X	SLC25A14	130340279
X	SLC25A14	130345185
X	SLC25A14	130345186
X	SLC25A14	130349248
X	SLC25A14	130365242
X	SLC25A14	130339919
X	SLC25A14	130339888
X	GPR119	130385660
X	RBMX2	130401987
X	RBMX2	130402001
X	RBMX2	130402005
X	RBMX2	130411203
X	RBMX2	130402253
X	Z82195.2	130523536
X	Z82195.2	130524257
X	DENND10P1	130494965
X	DENND10P1	130495159
X	Z82195.3	130497785
X	Z82195.1	130545586
X	ENOX2	130903209
X	ENOX2	130903234
X	ENOX2	130709313
X	ENOX2	130903317
X	ENOX2	130903204
X	ENOX2	130903192
X	SPRING1P2	130645723
X	LINC01201	131039846
X	LINC01201	131058146
X	ARHGAP36	131058346
X	ARHGAP36	131058357
X	ARHGAP36	131072988
X	ARHGAP36	131078717
X	ARHGAP36	131083710
X	RN7SL191P	131134390
X	OR11Q1P	131204068
X	AL603758.1	131221436
X	IGSF1	131289278
X	IGSF1	131289306
X	IGSF1	131578899
X	IGSF1	131289457
X	IGSF1	131289463
X	IGSF1	131282988
X	IGSF1	131279022
X	IGSF1	131276092
X	IGSF1	131275148
X	IGSF1	131277517
X	IGSF1	131279225
X	IGSF1	131281346
X	IGSF1	131289060
X	IGSF1	131289286
X	IGSF1	131289429
X	OR11N1P	131325313
X	OR5AW1P	131342425
X	AL135784.1	131385453
X	OR5BH1P	131398957
X	OR1AA1P	131424301
X	AL049734.1	131437670
X	NLRP7P1	131492886
X	OR13H1	131543976
X	OR13K1P	131562729
X	AL365256.1	131578681
X	OR7L1P	131596121
X	OR2AF1P	131619013
X	HDGFP1	131646639
X	FIRRE	131830604
X	FIRRE	131785262
X	FIRRE	131830637
X	FIRRE	131830620
X	FIRRE	131795809
X	FIRRE	131830643
X	FIRRE	131818406
X	FIRRE	131794142
X	FIRRE	131784041
X	FIRRE	131830673
X	FIRRE	131830621
X	FIRRE	131830585
X	FIRRE	131830862
X	FIRRE	131830622
X	MCRIP2P1	131796167
X	PNKDP1	131803741
X	AL008629.1	131937670
X	RNA5SP514	131938956
X	STK26	132023302
X	STK26	132023305
X	STK26	132023608
X	FRMD7	132128020
X	FRMD7	132094263
X	FRMD7	132127844
X	AGKP2	132131352
X	RAP2C	132219480
X	RAP2C	132218124
X	RAP2C	132219447
X	RAP2C	132218332
X	RAP2C	132219443
X	RAP2C-AS1	132217147
X	RAP2C-AS1	132218209
X	RAP2C-AS1	132217053
X	RAP2C-AS1	132218499
X	MBNL3	132439677
X	MBNL3	132439690
X	MBNL3	132413575
X	MBNL3	132489968
X	MBNL3	132390960
X	MBNL3	132386802
X	MBNL3	132489866
X	MBNL3	132489015
X	MBNL3	132411382
X	MBNL3	132413608
X	RNU6-98P	132580223
X	HS6ST2	132961395
X	HS6ST2	132758332
X	HS6ST2	132958602
X	HS6ST2	132957277
X	HS6ST2-AS1	132667642
X	NAA20P1	132907575
X	USP26	133028272
X	USP26	133097107
X	USP26	133097109
X	Z77249.2	133143940
X	Z77249.1	133152754
X	TFDP3	133218354
X	RNU1-115P	133238816
X	GPC4	133415489
X	RNU6-203P	133531826
X	GPC3	133702694
X	GPC3	133985594
X	GPC3	133985449
X	GPC3	133662111
X	GPC3	133703106
X	GPC3	133753707
X	GPC3	133753702
X	RPS24P19	133670971
X	RPSAP63	133762796
X	GPC3-AS1	133897443
X	AF003529.1	133989443
X	Y_RNA	134142340
X	TIMM8BP2	134166682
X	AC002407.1	134174089
X	MIR363	134169452
X	MIR92A2	134169612
X	MIR19B2	134169766
X	MIR20B	134169877
X	MIR18B	134170111
X	MIR106A	134170278
X	LARP1BP3	134204353
X	CCDC160	134237047
X	NT5DC1P2	134272287
X	PHF6	134373312
X	PHF6	134373320
X	PHF6	134373373
X	HPRT1	134460165
X	HPRT1	134460351
X	HPRT1	134473374
X	RPL36AP54	134522702
X	MIR450B	134540262
X	MIR450A1	134540431
X	MIR450A2	134540607
X	MIR542	134541437
X	MIR503HG	134546642
X	MIR503HG	134544778
X	MIR503HG	134545555
X	MIR503HG	134544912
X	MIR503HG	134545044
X	MIR503HG	134545709
X	MIR503HG	134546108
X	MIR503HG	134546332
X	MIR503HG	134546623
X	MIR503	134546398
X	MIR424	134546711
X	LINC00629	134549770
X	LINC00629	134549775
X	LINC00629	134549848
X	LINC00629	134549878
X	LINC00629	134549973
X	LINC00629	134550003
X	LINC00629	134550028
X	LINC00629	134557164
X	PLAC1	134658471
X	PLAC1	134733636
X	PLAC1	134764263
X	PLAC1	134764322
X	AL672032.1	134599457
X	RPL21P133	134607157
X	RPS7P12	134650830
X	RNU4-44P	134760348
X	FAM122B	134797134
X	FAM122B	134789104
X	FAM122B	134796274
X	FAM122B	134797187
X	FAM122B	134797232
X	FAM122B	134797155
X	FAM122C	134796395
X	FAM122C	134796409
X	FAM122C	134796789
X	FAM122C	134804116
X	FAM122C	134807129
X	FAM122C	134807169
X	FAM122C	134807191
X	FAM122C	134807194
X	FAM122C	134807217
X	FAM122C	134807223
X	FAM122C	134807239
X	FAM122C	134807253
X	FAM122C	134807259
X	FAM122C	134807261
X	FAM122C	134807281
X	FAM122C	134835095
X	FAM122C	134839173
X	FAM122C	134807193
X	AL691477.1	134799945
